cqlsh> SELECT * FROM timur.task4 WHERE NAME = 'Ivan' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 386fcb40-1054-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                    | timestamp                  | source        | source_elapsed | client
               Executing seq scan across 3 sstables for (max(-3944768867342986936), max(-3930581245031107899)] [ReadStage-5] | 2020-10-17 08:39:08.220001 | 172.31.77.183 |          14119 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 08:39:08.220001 | 172.31.77.183 |          14134 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3926416535965429906), max(-3913632318955906147)] [ReadStage-8] | 2020-10-17 08:39:08.221000 | 172.31.77.183 |          14461 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.221000 |   172.31.78.3 |         713070 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-6] | 2020-10-17 08:39:08.221000 |   172.31.78.3 |         713180 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.221000 |   172.31.78.3 |         713492 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.222000 | 172.31.77.183 |          16405 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:08.222000 |   172.31.78.3 |         713614 | 172.31.78.3
                                                                      Read 659 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 08:39:08.223000 | 172.31.77.183 |          17253 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.223000 |   172.31.78.3 |         715461 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 08:39:08.223000 | 172.31.77.183 |          17304 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.224000 | 172.31.77.183 |          17617 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:08.224000 |   172.31.78.3 |         715526 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.224000 | 172.31.77.183 |          18298 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.225000 |   172.31.78.3 |         716636 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 08:39:08.225000 |   172.31.78.3 |         716780 | 172.31.78.3
                                                                      Read 792 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:08.228000 | 172.31.77.183 |          21716 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-5] | 2020-10-17 08:39:08.228000 | 172.31.77.183 |          21765 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.228000 | 172.31.77.183 |          21836 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.242000 |   172.31.75.9 |             29 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.243000 |   172.31.75.9 |            350 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3901718792511610574), max(-3823359153577871533)] [ReadStage-1] | 2020-10-17 08:39:08.243000 |   172.31.75.9 |            547 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3817504422147937091), max(-3816029256192050445)] [ReadStage-2] | 2020-10-17 08:39:08.243000 |   172.31.75.9 |            548 | 172.31.78.3
                                                                       Read 88 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:08.243001 |   172.31.75.9 |           1203 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:08.243001 |   172.31.75.9 |           1256 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.244000 |   172.31.75.9 |           1433 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.244000 |   172.31.75.9 |           1582 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.244000 |   172.31.75.9 |           1640 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3486057960367156133), max(-3373630485009573178)] [ReadStage-2] | 2020-10-17 08:39:08.244000 |   172.31.75.9 |           1780 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3667166229652836419), max(-3615160604673194318)] [ReadStage-6] | 2020-10-17 08:39:08.244000 |   172.31.75.9 |           1874 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.253000 |   172.31.78.3 |         745481 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-6] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         745668 | 172.31.78.3
                                     Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         745802 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         745868 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         745947 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         745971 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254000 |   172.31.78.3 |         746025 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746068 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746090 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746123 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746192 | 172.31.78.3
               Executing seq scan across 0 sstables for (max(-3743026871143525006), max(-3667166229652836419)] [ReadStage-6] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746193 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746251 | 172.31.78.3
                                                        Submitted 10 concurrent range requests [Native-Transport-Requests-1] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746283 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746386 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:08.254001 |   172.31.78.3 |         746439 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:08.254002 |   172.31.78.3 |         746476 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:08.255000 |   172.31.78.3 |         746561 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:08.255000 |   172.31.78.3 |         746605 | 172.31.78.3
                                                                     Read 9937 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:08.256000 | 172.31.77.183 |          49905 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:08.256000 |   172.31.78.3 |         747973 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-7] | 2020-10-17 08:39:08.256000 | 172.31.77.183 |          50328 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:08.257000 | 172.31.77.183 |          50608 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:08.257000 |   172.31.78.3 |         748672 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.258000 | 172.31.77.183 |              9 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.258000 | 172.31.77.183 |             88 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:08.258000 | 172.31.77.183 |            131 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-3823359153577871533), max(-3817504422147937091)] [ReadStage-1] | 2020-10-17 08:39:08.259000 | 172.31.77.183 |            339 | 172.31.78.3
                                                                      Read 345 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:08.260000 | 172.31.77.183 |           1587 | 172.31.78.3
